1.246419400778801867e+00;9.005084043679232764e+00;2.000000000000000000e+00;1.988771619068432805e+00;2.001567927806561897e+00;2.003240686896228251e+00
-2.771945028352613249e+00;8.815804214020399598e+00;2.000000000000000000e+00;2.003631208482083981e+00;1.993494062783026877e+00;1.988354098816817794e+00
4.681350620951949537e+00;1.749185658542911170e+01;2.000000000000000000e+00;2.008596020505482027e+00;2.006051181520804416e+00;1.966344975521546523e+00
-2.608221937251137046e+00;1.830841438979879499e+01;2.000000000000000000e+00;2.004138486296461519e+00;1.989193014798608772e+00;1.998397200070194168e+00
-6.330500635488073513e+00;1.354264527264487938e+01;2.000000000000000000e+00;2.001660161591288123e+00;1.989720654947358724e+00;1.968756930022353746e+00
3.809414275762719626e+00;1.043737680616730046e+01;2.000000000000000000e+00;1.994615692878158875e+00;2.005720124474941191e+00;1.980949885117776255e+00
4.236951551461705989e+00;9.701224309545713353e+00;2.000000000000000000e+00;2.007233094857754807e+00;2.010590408875088997e+00;1.989388790118450379e+00
2.094522436501225826e+00;7.443136130276359452e+00;2.000000000000000000e+00;1.994715100671904162e+00;1.987883768771574688e+00;1.997365639414769412e+00
-2.149977513535180851e+00;1.116719720816197636e+00;2.000000000000000000e+00;1.997480932663269870e+00;1.994326424128438413e+00;2.031248276180328993e+00
6.834305351941694084e-01;1.120942126572804654e+01;2.000000000000000000e+00;2.024005692132628820e+00;1.991701706093985669e+00;1.987322027994594009e+00
3.855014282036677287e-01;8.149794602617134842e+00;2.000000000000000000e+00;2.018493980109223873e+00;1.988144515979745952e+00;2.042871269257960698e+00
2.404094196695597763e+00;1.736725701965714208e+01;2.000000000000000000e+00;1.996771841801822989e+00;1.988782148730487753e+00;1.982828513988466268e+00
6.671696447310280220e+00;9.609459950925488769e+00;2.000000000000000000e+00;2.009385470873272794e+00;2.001154066891784655e+00;1.985021157662554048e+00
-2.189453038340170909e+00;1.251157184621917828e+01;2.000000000000000000e+00;1.997811360827112193e+00;2.004568566031969645e+00;2.034274501864527629e+00
3.383959301942983444e+00;-4.956957515218185506e-02;2.000000000000000000e+00;1.999739254366910135e+00;1.996476806207503119e+00;2.006068244314747950e+00
-4.912296642589352835e+00;7.665972928240164741e+00;2.000000000000000000e+00;2.006913141496995845e+00;2.004863618895166510e+00;2.004908206447022945e+00
-4.926308396739266904e+00;1.028904141928133065e+01;2.000000000000000000e+00;2.008563888298992239e+00;2.009188910230115255e+00;1.977270269246572010e+00
5.679637844316729911e+00;1.708078458844665448e+01;2.000000000000000000e+00;1.990940877766313566e+00;2.003462356513421749e+00;2.021102618666160033e+00
-2.470920746655159039e+00;1.066358175204560155e+01;2.000000000000000000e+00;1.995644320307005337e+00;2.014280201932964420e+00;2.021112964053866534e+00
7.285298544360822248e+00;1.944079647823393486e+00;2.000000000000000000e+00;2.011215804718301303e+00;1.989962631463369602e+00;2.002951353505267651e+00
3.240183770944769392e+00;1.316283453729770336e+01;2.000000000000000000e+00;1.988435639323419934e+00;2.008605751207461321e+00;1.960645250592065070e+00
3.638262222531819301e+00;9.885904021113276485e+00;2.000000000000000000e+00;1.989849686109308236e+00;2.001694511709209312e+00;2.000179138534533774e+00
7.883851701810926649e+00;6.093315192271820280e+00;2.000000000000000000e+00;1.990583618904040453e+00;2.003230264721663545e+00;2.028861633876561044e+00
-4.125420618795323513e+00;2.118851677972046232e+01;2.000000000000000000e+00;1.997881724096696399e+00;1.995361059944705362e+00;1.977163512416011404e+00
5.337773401530468753e+00;7.052616649776948243e+00;2.000000000000000000e+00;1.996957921720983409e+00;1.999755498004538223e+00;1.992754573127919704e+00
-7.035514494649106609e+00;1.203532174015731471e+01;2.000000000000000000e+00;2.002393081090929172e+00;2.008089973349176383e+00;2.014847476464781462e+00
-1.147346481979877098e+01;1.863713631815794258e+01;2.000000000000000000e+00;1.991460991983339923e+00;1.989257953756132569e+00;1.989944612806238355e+00
-3.896433449363718715e-01;8.042377792268068148e+00;2.000000000000000000e+00;2.000891381726740637e+00;2.000111396225373372e+00;1.995429205836104947e+00
-6.173031897730385964e+00;2.239270523156187664e+01;2.000000000000000000e+00;1.997629068456683532e+00;2.000516663746179535e+00;2.003655947743395949e+00
2.950906474555830883e+00;7.581551933668332133e+00;2.000000000000000000e+00;1.990480570617162881e+00;1.992439926534176342e+00;1.992949493180357523e+00
2.824325359435657212e+00;1.854992555796158626e+01;2.000000000000000000e+00;2.014094045018281598e+00;2.007014123183795018e+00;2.019112796314187275e+00
1.554286292856977614e+00;1.399413036044593106e+01;2.000000000000000000e+00;2.000271560849762764e+00;1.998734481735349622e+00;1.988475208356855983e+00
6.601467413807097451e+00;1.390293342394526022e+01;2.000000000000000000e+00;2.012378025027084405e+00;1.998875745148915417e+00;1.970284551932168338e+00
5.657692617209894692e+00;1.027539194593880367e+01;2.000000000000000000e+00;2.010259926213999293e+00;2.006407059609697896e+00;1.988578314109373579e+00
5.398924745793423519e+00;1.935409307079235219e+01;2.000000000000000000e+00;2.002143755928579516e+00;2.003387105441268634e+00;1.995842623016921280e+00
8.531057266098029945e-01;1.004823245654657704e+01;2.000000000000000000e+00;1.981891841677191790e+00;2.007961672992256918e+00;1.952662737671783111e+00
1.413571183439419565e+00;5.078805629396687671e+00;2.000000000000000000e+00;2.002776927416964448e+00;2.006205934820938008e+00;2.010658079077243254e+00
-6.558264870904078059e-01;-3.215493916215272918e-01;2.000000000000000000e+00;2.008053836641902734e+00;1.994140465067107959e+00;1.996981146641858551e+00
6.059259624571175173e+00;1.834717294624482520e+01;2.000000000000000000e+00;1.990586370153322182e+00;2.002056064701679627e+00;2.005286246384946569e+00
-1.630919147574330985e+00;4.786050836793642738e+00;2.000000000000000000e+00;1.992503357351872673e+00;2.000535310464088834e+00;1.979025420351670617e+00
-8.434310597670098275e+00;1.033696855992326391e+01;2.000000000000000000e+00;1.999378507749747014e+00;1.993476316804183579e+00;2.006938892157020149e+00
8.899690604947625872e+00;3.448515141092183711e+00;2.000000000000000000e+00;1.984260971620811498e+00;2.006755742063761172e+00;1.992563941890071799e+00
-7.762009125460727077e+00;1.573902280886576577e+01;2.000000000000000000e+00;2.001804543870531194e+00;2.000201274904881643e+00;2.000047419013098793e+00
8.459489607602762362e+00;9.190588010978503419e+00;2.000000000000000000e+00;1.970340055570217741e+00;2.031499686892126455e+00;2.015315968241950362e+00
-5.691852813596526950e+00;7.711907868357875451e+00;2.000000000000000000e+00;1.986829351403284649e+00;1.997865443444855060e+00;1.987223052340272078e+00
-3.285941991670202178e+00;1.146209289244749385e+01;2.000000000000000000e+00;2.012522486474395134e+00;1.995732366220651643e+00;2.017636341330504290e+00
-7.559179001796250574e+00;9.465476430601292179e+00;2.000000000000000000e+00;2.004582571622055109e+00;1.997774055712030039e+00;1.995042788357409114e+00
-5.355453181754642245e+00;1.045277790653983985e+01;2.000000000000000000e+00;1.998497959938939861e+00;2.001084239278973609e+00;1.977284303224923656e+00
-1.422601787395905149e+00;9.191936596076816457e+00;2.000000000000000000e+00;2.015678319204356583e+00;2.009598949701661752e+00;1.999644899780146368e+00
-1.535305178518617808e-01;4.881101297869406608e+00;2.000000000000000000e+00;2.018902219489931316e+00;1.990756283382085767e+00;2.020070180725128228e+00
-5.571203976297972815e+00;1.044846448502961067e+01;2.000000000000000000e+00;2.018250244752770151e+00;1.997929744640642546e+00;1.992240015251875107e+00
-8.111170287945723700e+00;1.145761711729269550e+01;2.000000000000000000e+00;2.010284953630431026e+00;1.991876643116539114e+00;2.001712324032598467e+00
4.346077140226102031e+00;7.041329577068805357e+00;2.000000000000000000e+00;2.010133525940516197e+00;1.998896345378875505e+00;2.026369158971778273e+00
4.594978089611522876e+00;1.525950413775873571e+01;2.000000000000000000e+00;1.989689749930757756e+00;1.996290434151169579e+00;2.011367384963222982e+00
3.490963989435376114e+00;1.466504169009753156e+01;2.000000000000000000e+00;1.999936039672212118e+00;1.996384920476393265e+00;2.024681176805828375e+00
7.914122979435841643e+00;1.005038855156620770e+01;2.000000000000000000e+00;1.987489493134361851e+00;1.985819076366750036e+00;2.013227506490024243e+00
-3.119452988748435907e+00;1.601288251970863996e+01;2.000000000000000000e+00;1.994529978516325519e+00;2.000728678353242973e+00;1.986582903440768932e+00
7.024730275101298549e-01;6.079726297443736271e+00;2.000000000000000000e+00;2.012058670213953349e+00;2.003639093948666350e+00;2.006338081840660426e+00
1.613974058744704010e+01;8.226868108916820077e+00;2.000000000000000000e+00;2.018221598932225191e+00;2.012337741072824482e+00;2.017391828438273471e+00
-2.431207522313339808e+00;4.420932169156106539e-01;2.000000000000000000e+00;2.005388573094924354e+00;1.987398494111841663e+00;2.005027916407218225e+00
2.450939730579124287e+00;4.752950915409835275e+00;2.000000000000000000e+00;2.007062093380477030e+00;2.008636678655759678e+00;2.014515049925212686e+00
9.229560857441803989e+00;7.947135928284660977e+00;2.000000000000000000e+00;2.001672269888791433e+00;1.994379924453650199e+00;1.995741765125161660e+00
-3.946613052344170036e-01;1.727779659593657868e+01;2.000000000000000000e+00;2.002746398390269800e+00;2.010003852148921855e+00;1.971064741331106429e+00
4.283024779601041665e+00;2.032675505774976799e+00;2.000000000000000000e+00;1.989141723381758098e+00;1.992799490983022004e+00;2.022244426136957429e+00
1.880205722777693822e+00;1.111157600020017533e+01;2.000000000000000000e+00;1.993667249769408345e+00;2.005488497721842567e+00;2.030338433002417009e+00
-5.174244347047097570e+00;1.249605050041938803e+01;2.000000000000000000e+00;2.004812644837381086e+00;1.995028651585757373e+00;1.997940874138510514e+00
4.008119302030858755e+00;1.055751533146501764e+01;2.000000000000000000e+00;1.996062625025991633e+00;1.996332091468170367e+00;1.978619435545731609e+00
-1.886676289430968989e+00;2.461505753038119693e+00;2.000000000000000000e+00;2.001548360003404081e+00;1.981713076911471028e+00;1.987367141076802568e+00
2.495744712843580793e+00;7.859546441939632366e+00;2.000000000000000000e+00;1.977424684869773186e+00;2.010519143266530584e+00;1.984034478650707145e+00
4.300459427655187739e+00;1.547940429283031705e+01;2.000000000000000000e+00;1.999817136428274411e+00;2.009022514590232511e+00;2.011438366060182670e+00
4.439748069612800663e+00;2.142701274117902699e+01;2.000000000000000000e+00;2.022683889564776738e+00;2.006804576413016239e+00;2.029102115903493875e+00
-2.714803708119504666e+00;3.441229211629805107e+00;2.000000000000000000e+00;1.981650154889696536e+00;2.006025893949372918e+00;2.013099987879560349e+00
-2.759086549253337850e+00;1.043227800840271868e+01;2.000000000000000000e+00;2.011703824737268942e+00;1.995226563189739011e+00;2.009588666236628907e+00
1.372974383240738394e+00;1.355157097591893489e+01;2.000000000000000000e+00;1.995919474032229468e+00;2.007798647921052559e+00;2.006528258831549394e+00
2.491548160068353557e+00;2.895784358160677030e+00;2.000000000000000000e+00;1.992985506027331377e+00;2.004956400596062505e+00;1.991842533455952635e+00
-5.512264413443257460e+00;8.504219995209933103e+00;2.000000000000000000e+00;2.001596047654116806e+00;2.003429255870818437e+00;2.017346620064595086e+00
7.302458494458039517e+00;1.482629562508840060e+01;2.000000000000000000e+00;1.998257199941870121e+00;1.989912943773636922e+00;2.013985072056312386e+00
1.286426997059077593e+00;1.089879348143494298e+01;2.000000000000000000e+00;2.006125135652496283e+00;1.993924037279300121e+00;1.987175621206079823e+00
4.359573241536948807e+00;7.609232214887805767e+00;2.000000000000000000e+00;1.996190385966932990e+00;1.985522459555679520e+00;2.022753185578559432e+00
-6.640116745793067210e+00;1.737077472565092506e+01;2.000000000000000000e+00;2.005817754508992135e+00;2.006824919883567038e+00;1.998028946469155409e+00
-9.782539450540635784e+00;-3.889442447307519757e+00;2.000000000000000000e+00;2.001220959872251459e+00;1.992631051855576318e+00;2.022897136246146754e+00
1.142824705082034065e+01;5.513818168184950963e+00;2.000000000000000000e+00;1.992426118332678353e+00;2.017483732806125918e+00;1.963586395410621188e+00
-3.216381217709988860e+00;7.882127883333587270e+00;2.000000000000000000e+00;2.018137347489048050e+00;2.007968570937889385e+00;2.007092568138145516e+00
5.900748302639785337e+00;4.819558760195979730e+00;2.000000000000000000e+00;1.998385453729294881e+00;2.002602999012747631e+00;1.987752419441308316e+00
2.363429607405386434e+00;6.547666280993905019e+00;2.000000000000000000e+00;1.982256887193382999e+00;1.993136196691873918e+00;2.026722173569366792e+00
-2.140866212948169256e+00;6.282495044538174866e+00;2.000000000000000000e+00;2.009393382749719237e+00;1.995335617194850197e+00;1.988482801472585937e+00
1.377526481879279396e+00;3.422040201889869238e+00;2.000000000000000000e+00;1.993080120182528336e+00;1.998271418268309008e+00;1.999727815572823308e+00
-8.944586044430558047e+00;1.179994511472420804e+01;2.000000000000000000e+00;2.014537659620330157e+00;1.990306053541539555e+00;1.976883911956624829e+00
3.782222155444460387e+00;1.763768000096456490e+01;2.000000000000000000e+00;1.981289885224301717e+00;2.022056140384180800e+00;2.009867875512251878e+00
4.081047437232255826e-01;1.475235106022667786e+01;2.000000000000000000e+00;1.991855815231012850e+00;1.994569457725308581e+00;1.990438444612014246e+00
4.998757137687513286e+00;3.225585546656317248e+00;2.000000000000000000e+00;2.005050481221940739e+00;1.992945703269132895e+00;2.023051615317212892e+00
9.090691006223192705e-01;1.833338320929137311e+01;2.000000000000000000e+00;2.003175241491396363e+00;2.001593525639007165e+00;2.002187003096392193e+00
-2.557934581489553771e-01;1.278933627012101226e+01;2.000000000000000000e+00;1.988181513741204220e+00;1.989986206576604522e+00;1.983808485688574264e+00
2.500830109620482133e+00;4.038199120380729923e+00;2.000000000000000000e+00;1.997819847963990592e+00;1.999470163763404029e+00;2.003509059954656557e+00
1.640111968997610248e+00;1.316119999856711509e+01;2.000000000000000000e+00;2.006134493182853529e+00;2.007935569209684967e+00;2.020949942113917430e+00
-4.110954399478942811e+00;2.017973573928034625e+01;2.000000000000000000e+00;2.008699725428547023e+00;2.009735585775985989e+00;1.986553240389553610e+00
2.731082248272952206e+00;1.133904314305296701e+01;2.000000000000000000e+00;2.003283179135872505e+00;1.998511389279247430e+00;1.995767716879196296e+00
