-2.198544279676543756e+00;1.334893472771062761e+01;-4.205773409068166193e-05;3.252591116637570501e+00;9.898061251707236607e+00;-3.727610805669316109e-03;1.999432020828015188e+00
1.533889267263722767e-01;9.733586941239346757e+00;5.296040066348673043e-05;3.059375627528098551e+00;1.009853603668702604e+01;-2.524874620184954996e-02;2.091372729203756720e+00
-1.542432738237582424e-01;1.892731375424270723e+01;2.945587261920688208e-05;2.954111075920356377e+00;1.002724914685000002e+01;-1.615611177159234288e-02;2.085443785222098612e+00
2.031903511816630203e+00;1.607903836014760657e+01;-7.825186171303845939e-06;3.014466357832270127e+00;9.877809836581898040e+00;6.965199839716138680e-04;2.018877883198178846e+00
4.189024697377394801e+00;5.228672927391910363e+00;-1.344411542973952096e-04;3.181780108575654076e+00;1.024818980323327189e+01;-3.523693030264774678e-02;1.944684590168150207e+00
-1.506788361047251001e+00;1.546244787316580549e+01;1.240326766676268732e-04;2.995330973721554546e+00;9.833525260864384165e+00;-8.847704665038111675e-04;1.826965631063893758e+00
2.866247077835511359e+00;8.540634089147872032e+00;1.195279635921880928e-04;2.925320611915294133e+00;1.026613204346366359e+01;3.289769432351927203e-02;2.011378766017138719e+00
1.454377623417268062e+00;1.314725408887185587e+01;-1.437434675140019269e-04;3.056559323164882436e+00;1.027416288243809284e+01;1.160296669604471420e-02;1.965058866456374842e+00
3.365226910332808075e-01;7.931577539389133236e+00;-1.062589433731145686e-04;3.127512769139849436e+00;1.019235131802381389e+01;-6.296314211256816284e-02;2.037602804012665914e+00
2.764423038740198013e+00;1.160647504380638217e+01;-8.185937815728606037e-05;3.000941961401947911e+00;9.878345005817896762e+00;1.329143104513519184e-02;2.054869089589000275e+00
-7.197348599755495346e-01;8.692580952395216443e+00;-7.763514206122470659e-05;3.119793348708722380e+00;1.013777149835877012e+01;3.357929398105917451e-02;2.124395924423019277e+00
1.697405518199673891e+00;1.050091466147133623e+01;1.245709601867228645e-04;2.883874489579108413e+00;1.006329026303731666e+01;7.877453471678941277e-02;1.930189365836250781e+00
-5.642049228207945966e-02;4.809852481600051632e+00;-1.715175022236797896e-04;3.184131339713018427e+00;9.796795623178883972e+00;5.242879888340922293e-03;2.083172618600581671e+00
2.601630933679812685e+00;1.407179192350468000e+01;-5.657097006430927795e-05;2.805635980111301109e+00;9.776552459593830235e+00;-3.553202175967294651e-02;1.913463105954244847e+00
-1.370036708450393714e+00;1.617119509211408968e+01;-1.300770686412224615e-04;3.115531869221339623e+00;9.923216535878244926e+00;-5.439564791151127454e-02;2.141926960609923380e+00
3.100566325035896575e+00;1.206211148361823327e+01;9.863968416470026410e-05;3.070405712071108351e+00;9.954398049474960430e+00;1.266570969475531994e-02;1.991022803793335516e+00
2.696983977732449134e+00;7.028393746277581400e+00;-5.579173487667375003e-05;2.928549118455228140e+00;1.022524153242015466e+01;3.305864954867980543e-02;2.005987761496472732e+00
1.481951995349807927e+00;6.314970393324438547e+00;-1.143604664270047764e-04;2.886571440540304678e+00;9.734866581453765377e+00;-3.837548110022262482e-02;2.020829275232468358e+00
5.593320745435979902e+00;9.152397339099840323e+00;5.932446447423033429e-05;2.886106504817254947e+00;9.922644931988221728e+00;9.114351681376098302e-02;2.057712862160809841e+00
-6.683511990925028456e-02;9.725845851955977395e+00;4.144626016065968051e-05;2.997732206127043497e+00;1.000516086185607101e+01;8.568330280405739297e-03;2.112996006179484354e+00
-7.984595731714796418e-01;1.306030400445032313e+01;-2.948589868299044761e-05;3.122667210202455301e+00;9.877812154068612571e+00;7.672903021863796379e-03;1.958522722967513729e+00
6.394094780518426724e-01;7.306936848732942913e+00;-6.001742315476759205e-05;2.924411979309051723e+00;1.029476544341416933e+01;1.157811783045305937e-02;2.006704175980454252e+00
