-4.285100758161328294e+00;5.894459961590555075e+00;-2.960290860752836650e+00;7.735610186705274671e+00;2.010877147501784812e+00;2.012846468076157969e+00;1.957717256679230244e+00
-3.945854395782474988e+00;5.913434799160998345e+00;9.758405905900278121e-01;-5.086915808602753941e+00;2.002845576586981924e+00;2.012604538258533360e+00;1.999090923181823243e+00
6.254579453722851845e+00;4.913744422485978092e+00;-2.532967464003209379e+00;-8.626747552889312942e+00;1.994760561325878978e+00;2.007854644658565668e+00;2.011191163996580489e+00
-2.396869403412968058e+00;9.725620660560968744e+00;-2.993813383968037201e+00;-3.731902553666135436e-01;1.988732666156618700e+00;2.026008130192093137e+00;2.022084203683895076e+00
-1.227727503975562406e+00;1.448436635611018275e+01;-5.118992882898530716e+00;-6.470786753156358095e+00;1.991564718349398300e+00;2.018433662440656029e+00;2.003948817497896773e+00
-5.506395856141925726e+00;7.130976259158234853e+00;3.445026693146822527e+00;-1.813693700287890342e+00;1.995173881294578511e+00;2.033182875022944813e+00;2.014636632488303380e+00
-3.236210756778779007e+00;1.730113174838735191e+01;-2.721632088908521041e-01;-2.052065524026426946e+00;2.003388391417204595e+00;2.026604170404272764e+00;2.009415368079850328e+00
5.723305149529216429e+00;6.166701632731403038e+00;4.218504907254526870e+00;-2.123927657588600582e+00;1.991787795247915271e+00;2.003786990643801946e+00;2.004550051547603573e+00
-4.199750074407174516e+00;1.369113239655398040e+01;2.402525167546023521e+00;1.079214635495314933e+00;1.990043296134932138e+00;2.011920605501249071e+00;1.993863064766999260e+00
8.842714242550581361e+00;9.024886439209009126e+00;-4.274877997068875501e+00;-1.541425768543879027e+00;2.002061787436813844e+00;2.005532093263103999e+00;2.015638999981169022e+00
1.243702886637655380e+00;9.564029015584427640e+00;1.141745238217448488e+01;-8.542822676380751545e+00;2.009040322272714896e+00;2.002792479243349355e+00;2.047744983653974948e+00
2.479095517313768759e+00;9.086278156848569765e+00;7.442711584045282880e-01;-6.375218214784529991e+00;1.993884307463491545e+00;2.011871578699603536e+00;2.048040984304123402e+00
-2.472851650395102574e-01;6.386631550317778405e+00;6.215707156564895364e+00;-3.364430828279132424e-01;2.003847540246455949e+00;1.989071322244564843e+00;2.015079458092588816e+00
4.662961355118596884e+00;6.151080308435929567e+00;3.275085518015727004e+00;1.588584404641646408e-01;2.010934310670706271e+00;1.961316944619065250e+00;2.033259937480494273e+00
2.690223730971712524e+00;4.505201379088865643e+00;-9.513353606236837123e+00;-4.545782172104940955e+00;1.999380204317909637e+00;2.011655688648552154e+00;2.005857036292384432e+00
-2.364875995655159269e+00;1.538096519129682704e+01;-1.196928488456690864e+00;-1.370157671816720768e+00;1.992020582603988954e+00;1.948819784180313652e+00;2.014566246359964286e+00
-8.207207834315136452e+00;1.166841077612933297e+01;4.246701190473556764e+00;-6.423868063474388101e+00;1.991083786036548675e+00;1.988900860167014617e+00;1.973040235620487914e+00
-4.802014943905733801e+00;2.035145106101380819e+01;1.109936024916736308e+01;-1.572509337828262410e+00;2.012078560782158743e+00;2.006232877053470087e+00;1.988052289772515913e+00
-9.041764957786488921e-01;1.186923163536053494e+01;-1.614421853498710480e+00;-3.975363801536227371e+00;2.008418572792271650e+00;2.003972768932637205e+00;1.999844906193701588e+00
-2.310487351736220774e+00;8.722833507643713347e+00;8.641424420586350408e+00;1.386506732891536586e+00;2.014521217204252146e+00;2.005248922928675626e+00;2.004531156647276990e+00
-2.601142113835576364e+00;8.628459672988391560e+00;1.749217193772003132e+00;-3.658962958210580929e+00;1.993214074188260021e+00;2.002640563203649027e+00;1.986669846929353778e+00
1.706452254331375151e+00;3.062107520707787245e+00;3.003791710565091755e+00;-1.833518688278685804e-01;2.009489334791503712e+00;2.001702343713228416e+00;1.986516086906883194e+00
-1.882612299546669643e+00;9.672114174991540025e+00;-4.969293454069481086e+00;-3.400706151952288980e+00;1.999055639595207046e+00;1.975374074451881068e+00;2.027160292950860310e+00
-4.932070020437087088e+00;9.388587047423863297e+00;6.058335222942276665e+00;6.862628539846770792e+00;1.989626066235156809e+00;1.994957851727405584e+00;2.014380526451029940e+00
-4.756011675833612173e+00;5.097467710606049529e+00;2.940753256984252939e+00;1.977655130730815447e+00;1.998934623151104040e+00;1.980461538586763215e+00;1.986986306118180057e+00
-1.150259401764019351e+01;9.737166620926553051e+00;2.250060468581094320e+00;5.070119321746267005e-01;2.012489447281535337e+00;1.995459757004646617e+00;1.957552108363231458e+00
4.815400492410956801e+00;8.332478944729377446e+00;-3.803779643340694960e+00;3.354746807431605582e-01;2.000974189740675424e+00;1.997703039588406337e+00;2.009576300315394803e+00
6.249629215317113129e+00;4.046332115161477283e+00;6.861471040732491034e+00;-4.101615181574230107e+00;1.998883263503345775e+00;1.992476112488531514e+00;1.999209867770555871e+00
-1.445931886570464187e+01;1.165831320366620716e+01;-3.919480879327439382e-01;-1.781442854769577089e-02;2.004136087100010233e+00;1.973321412961201560e+00;2.007128281380522239e+00
2.265740967235786663e+00;1.101094674512532734e+01;5.717775964509089093e+00;-5.190546501445461480e+00;1.999114145218757743e+00;1.994329905634656619e+00;1.989068190494232446e+00
3.833691457575753692e+00;9.138166464731620309e+00;4.221863652196153893e+00;-3.444145636796515308e+00;2.004766292896272173e+00;1.961810056264915447e+00;1.984916078089318248e+00
-8.497289286643874284e-01;1.455790536748102326e+01;1.077155936151548143e+00;-1.613512978085995586e+00;1.999532868119715756e+00;2.003793639987103692e+00;2.050966881441254053e+00
1.327690188641033275e+00;8.639511538731392548e+00;1.129354085458210255e+00;-3.001760224981319780e+00;1.995587123989188472e+00;2.012581459492801983e+00;2.017677389999008586e+00
-1.514760229518447687e+00;1.613817760156316794e+01;8.376797868847484452e+00;-8.247681247234155411e-01;2.007831205770387317e+00;1.993760755775473958e+00;1.998870735762280137e+00
-7.999884521096113588e+00;3.026491589287743977e+00;9.264098984289798722e+00;2.205868329102293579e+00;2.019673519595084787e+00;2.029915549651247098e+00;1.988113690289380564e+00
-1.023679345873392066e+01;8.825268837489414153e+00;4.224229540213665146e+00;6.884474616302491690e-01;2.004363026276573034e+00;2.024679419304065142e+00;1.988258799111676467e+00
-1.340301847975741190e+01;1.409437822763907100e+01;-4.135493154595571319e+00;-5.627878773524794376e+00;2.008075747812474443e+00;2.008578073768301220e+00;2.012246524330777664e+00
4.622922037054356004e+00;1.285885052105859927e+01;2.629062721607998476e+00;-6.433733329887378893e+00;1.996558771202042948e+00;2.009532540632232855e+00;1.982144153379399087e+00
-4.024209401913352302e-01;3.929863293629429322e+00;7.309075842501548959e-01;-2.356987381605346599e-02;1.993047751808498802e+00;2.002068755886880158e+00;1.978097332892217342e+00
-7.401646920536208540e+00;1.950613350552745118e+01;-3.574894276879041932e+00;-8.593546228444948198e+00;2.010944024595334501e+00;2.014557611185903596e+00;1.984099639161134077e+00
8.093456213511672104e+00;8.928664996298774525e+00;-2.788056539721129212e+00;-9.559027254587832090e+00;1.995297616782032213e+00;1.990020632875008300e+00;2.028728258034913523e+00
-2.982751930846286204e+00;2.045054458146997689e+01;-2.684562013370252131e+00;-1.043092536785038504e+01;2.015886457281200084e+00;2.024374936544812265e+00;2.026697472628215646e+00
5.549959139666551522e-01;1.041040999297560887e+00;6.628544756317188202e+00;-5.125084849071264159e+00;1.993442313981964364e+00;1.990911973682728764e+00;2.001498273915482518e+00
8.146253898068749777e+00;1.147112532679950547e+01;-2.316404024696087305e+00;-1.902225521025810329e+00;2.008779943708454585e+00;1.973934804269039001e+00;1.977546492906089082e+00
-1.136451437817535925e+01;1.516607323554659104e+00;9.919687381042407992e-02;1.946479021938865905e+00;1.996272960311784139e+00;2.007164383756407933e+00;2.009391231949742451e+00
4.376363981291633287e+00;1.935730717956451841e+01;9.186678683614097451e+00;-4.542462865805097394e+00;2.005183688383576524e+00;2.024663855599058593e+00;1.996188417040179131e+00
-3.050517280190838676e-01;2.624724607171092572e+00;1.184654223497345171e+00;-2.482209405480186426e+00;1.997888317447851891e+00;2.004545219717173588e+00;1.967563732874093141e+00
3.288309879108463729e+00;1.367754720145682690e+01;9.445391612607057397e+00;-3.921842205493759614e-01;1.991406952944031250e+00;2.027678108645867283e+00;2.005303049567510598e+00
-6.995750881865841819e+00;7.076950716087717197e+00;4.759278128678043451e+00;1.831125328338367275e+00;2.000429715993671920e+00;2.007450927383703565e+00;2.021199817091027473e+00
1.183183604394467014e+00;1.408835843026250245e+01;2.936602578773757521e+00;-4.865572078354567509e+00;2.009028300921791299e+00;2.010113422690515961e+00;1.983950062893700128e+00
5.026488717972370956e+00;8.457822861697309236e+00;2.668641870259289117e+00;7.105249627903132748e+00;2.001805213377025883e+00;2.007793983307879504e+00;1.998494033375173728e+00
-7.155926972743715808e+00;-8.622430762881130306e-01;3.705041924711962142e+00;1.279647417348691807e+00;1.989818365635061870e+00;2.009574565312219896e+00;2.016573612554600547e+00
7.659742939182866195e+00;4.495931986324151808e+00;-6.805297360477398527e+00;-7.790657925920845273e+00;1.992515185433005209e+00;1.956227255683977484e+00;2.001977940158761182e+00
-1.480241312259848119e+00;5.402726129383498943e+00;1.029248008518071700e+01;-4.601147264746899168e+00;1.994455199685903235e+00;1.990476104351108999e+00;2.003035731108152806e+00
7.127050496239223598e+00;6.543569001392866014e+00;1.100367390266472345e-01;7.808082874007831187e-01;2.008924626504106303e+00;1.984247935214841219e+00;1.999779524340150161e+00
6.324096322690422767e+00;1.233256064505087579e+01;-8.921153760057160653e+00;2.781427849684304121e+00;1.993174683343347242e+00;2.022869867466840610e+00;1.957359998314657012e+00
5.458978149226099141e+00;8.709468585114770178e+00;2.535138903514388975e+00;-4.787605483819039165e+00;1.998899449859880439e+00;2.024236740097774323e+00;2.017631545556267447e+00
3.058066823592624495e+00;9.733775027636690780e+00;4.788325342947766572e+00;1.327680091885255376e+00;2.006984049363521372e+00;1.960371258943118367e+00;2.009327967091190548e+00
-1.489619704608006412e+00;1.180755290237367028e+01;-4.439865478352951200e+00;-2.278358810179339500e+00;1.994994510297019463e+00;1.985384891490946435e+00;1.984314036260279801e+00
-3.603726801409255387e+00;1.572585523344987024e+01;2.629383453787142333e+00;-2.048975426958791868e+00;1.987742337843216411e+00;1.982130915943238758e+00;1.977649662113166951e+00
-8.232042065444193923e-01;1.219928487000282225e+01;-4.614949949243985827e+00;-3.990977339297689497e+00;1.999047017452148634e+00;2.010185894134122631e+00;1.998616747919730541e+00
-2.222571645355218894e+00;2.219860359506870040e+01;-1.753792103222854948e+00;-6.098339584536268454e+00;2.007052394939131457e+00;2.022803566476080395e+00;2.001420283765074970e+00
-9.427808549269580674e-01;7.417681771472716790e+00;1.572623995849117495e+00;-5.258610097779547132e+00;2.001126992308724706e+00;2.024286091590911774e+00;1.993674310830727325e+00
7.122561241678456057e+00;1.414074742480857338e+01;-2.942394823410963589e+00;-5.495391902406726814e+00;1.976006715037286421e+00;1.985003605948551186e+00;2.007030556960275991e+00
5.269296397317598801e-01;4.540783101000835487e+00;4.302042600549068396e+00;-2.223556113514760568e+00;1.998017734142134572e+00;2.012046519072245854e+00;1.981982358394673405e+00
4.115941135977465137e+00;9.509906183549658110e+00;7.199783918984572928e+00;-2.619288507579629055e+00;2.013245188837767152e+00;2.023996124579295675e+00;2.009323550421786120e+00
3.456302665993758794e+00;7.314368393874381979e+00;7.917325917008784408e+00;-4.593951184256216180e+00;2.005944590624308965e+00;1.999261457515858487e+00;2.009304157169006899e+00
1.714623617178300474e+00;8.670691169977445156e+00;6.701673722003453015e+00;-1.892806705893411490e+00;2.011791419245766210e+00;2.015925976399586261e+00;1.992607315390731326e+00
7.644492301733302853e+00;1.003159522918975810e+01;9.897607901391298757e-01;-3.606790872316611996e+00;2.000498677528241842e+00;2.012931227154798997e+00;2.004544520304000876e+00
8.805954799494528640e-01;7.526458634379212143e+00;-4.101537596038124178e+00;-6.357502099305729182e+00;2.007712007988556646e+00;1.994263757257464409e+00;2.015475345145671948e+00
-2.472163947685868113e-01;3.941863566429678833e+00;-6.631778081654768897e-01;-2.952617359031763478e+00;2.002868686890733496e+00;1.981034346571006299e+00;2.007509528789809483e+00
5.865157579058266180e+00;3.666571606226822766e+00;1.608558204155832394e+00;-8.840044827835310315e+00;1.993133249153264730e+00;2.015771852178680046e+00;2.023382543520332089e+00
1.466120326209153779e+00;1.306209548546229371e+01;8.382396482394229853e-01;3.889281872193155465e+00;2.006060150670236020e+00;1.971321750538008954e+00;2.025591846606605184e+00
-3.993385725534341901e+00;1.338942888460909053e+01;1.009480440843673499e+01;-1.640174949137421789e+00;1.991062738700227319e+00;1.968970297425079785e+00;1.989956452068805337e+00
-4.714899711368538249e+00;8.165709083642420651e+00;9.592642627312408798e-01;6.067940010816043284e+00;1.994088599254597360e+00;2.005506360402618871e+00;2.001475274980049512e+00
-2.313980964563477905e+00;8.511465182413111563e+00;-1.725451542127788507e+00;-5.183764291843539596e+00;2.009136261221374564e+00;2.004670591095341070e+00;1.966847684513077343e+00
